商店ID,门店所在城市,渠道,性别群体,年龄群体,产品类别,客户数量,销售金额,订单数量,购买的产品数量,成本,单价,利润,订单日期,星期
245,杭州,线下,男,30-34,T恤,1,99,1,1,49,99,50,2023年12月26日,星期二
245,杭州,线下,男,30-34,短裤,2,73,2,2,19,37,35,2023年12月29日,星期五
245,杭州,线下,男,45-49,配件,1,59,1,1,29,59,30,2023年12月29日,星期五
245,杭州,线下,女,40-44,运动,1,149,1,1,49,149,100,2023年12月30日,星期六
245,杭州,线下,女,40-44,短裤,2,79,2,2,19,40,41,2023年12月30日,星期六
245,杭州,线下,女,25-29,配件,2,248,2,2,29,124,190,2023年12月31日,星期日
231,广州,线下,女,20-24,裙子,1,79,1,1,59,79,20,2023年1月1日,星期日
231,广州,线下,男,35-39,T恤,2,102.01,2,2,49,51,4.01,2023年1月2日,星期一
231,广州,线下,女,45-49,配件,1,144,1,1,29,144,115,2023年1月2日,星期一
231,广州,线下,女,30-34,运动,2,72,2,3,49,24,-75,2023年1月5日,星期四
231,广州,线下,女,50-54,袜子,1,39,1,2,9,20,21,2023年1月6日,星期五
231,广州,线下,女,<20,T恤,1,297,1,3,49,99,150,2023年1月9日,星期一
231,广州,线下,女,30-34,裙子,2,298,2,2,59,149,180,2023年1月9日,星期一
231,广州,线下,男,35-39,短裤,1,33,1,1,19,33,14,2023年1月13日,星期五
231,广州,线下,女,30-34,牛仔裤,2,398,2,2,69,199,260,2023年1月15日,星期日
231,广州,线下,男,30-34,T恤,2,196,2,2,49,98,98,2023年1月16日,星期一
231,广州,线下,女,35-39,T恤,3,114,3,3,49,38,-33,2023年1月20日,星期五
231,广州,线下,女,40-44,配件,2,137,2,2,29,69,79,2023年1月20日,星期五
231,广州,线下,女,35-39,裙子,2,248,2,2,59,124,130,2023年1月20日,星期五
231,广州,线下,女,<20,T恤,1,79,1,1,49,79,30,2023年1月20日,星期五
231,广州,线下,女,35-39,T恤,1,99,1,1,49,99,50,2023年1月23日,星期一
231,广州,线下,女,30-34,裙子,1,149,1,1,59,149,90,2023年1月28日,星期六
231,广州,线下,男,25-29,毛衣,1,249,1,1,99,249,150,2023年1月29日,星期日
231,广州,线下,男,30-34,当季新品,2,117,2,2,59,59,-1,2023年1月30日,星期一
231,广州,线下,男,25-29,T恤,1,79,1,1,49,79,30,2023年2月2日,星期四
231,广州,线下,男,25-29,运动,1,33,1,1,49,33,-16,2023年2月3日,星期五
231,广州,线下,女,40-44,T恤,1,158,2,2,49,79,60,2023年2月3日,星期五
231,广州,线下,女,20-24,袜子,1,39,1,1,9,39,30,2023年2月3日,星期五
231,广州,线下,女,40-44,短裤,1,33,1,1,19,33,14,2023年2月4日,星期六
231,广州,线下,女,25-29,T恤,4,396,4,5,49,79,151,2023年2月5日,星期日
231,广州,线下,女,55-59,配件,4,236,4,4,29,59,120,2023年2月6日,星期一
231,广州,线下,男,20-24,短裤,1,40,1,1,19,40,21,2023年2月6日,星期一
231,广州,线下,女,40-44,当季新品,1,77,1,1,59,77,18,2023年2月6日,星期一
231,广州,线下,男,30-34,配件,1,198,1,2,29,99,140,2023年2月7日,星期二
231,广州,线下,女,30-34,T恤,1,95.67,1,1,49,96,46.67,2023年2月9日,星期四
231,广州,线下,女,>=60,T恤,1,79,1,1,49,79,30,2023年2月10日,星期五
231,广州,线下,男,40-44,T恤,1,59,1,1,49,59,10,2023年2月12日,星期日
231,广州,线下,女,35-39,短裤,1,33,1,1,19,33,14,2023年2月13日,星期一
231,广州,线下,男,30-34,T恤,1,59,1,1,49,59,10,2023年2月17日,星期五
231,广州,线下,女,40-44,配件,3,217,3,3,29,72,130,2023年2月17日,星期五
231,广州,线下,女,35-39,毛衣,1,249,1,1,99,249,150,2023年2月17日,星期五
231,广州,线下,女,25-29,T恤,1,59,1,1,49,59,10,2023年2月18日,星期六
231,广州,线下,男,45-49,当季新品,3,566,4,4,59,142,330,2023年2月19日,星期日
231,广州,线下,女,>=60,T恤,1,99,1,1,49,99,50,2023年2月19日,星期日
231,广州,线下,男,25-29,短裤,1,79,1,2,19,40,41,2023年2月20日,星期一
231,广州,线下,女,40-44,T恤,1,59,1,1,49,59,10,2023年2月20日,星期一
231,广州,线下,男,55-59,当季新品,1,199,1,1,59,199,140,2023年2月20日,星期一
231,广州,线下,男,30-34,当季新品,2,333,2,2,59,167,215,2023年2月20日,星期一
231,广州,线下,女,30-34,短裤,1,79,1,2,19,40,41,2023年2月23日,星期四
231,广州,线下,男,30-34,T恤,1,116,1,2,49,58,18,2023年2月23日,星期四
231,广州,线下,女,30-34,当季新品,2,158,2,2,59,79,40,2023年2月24日,星期五
231,广州,线下,女,45-49,T恤,1,95.01,1,1,49,95,46.01,2023年2月25日,星期六
231,广州,线下,女,40-44,牛仔裤,3,493,3,3,69,164,286,2023年2月27日,星期一
231,广州,线下,女,30-34,配件,2,195.96,2,2,29,98,137.96,2023年2月27日,星期一
231,广州,线下,女,25-29,袜子,1,79,1,1,9,79,70,2023年2月27日,星期一
231,广州,线下,女,30-34,T恤,1,39,1,1,49,39,-10,2023年3月1日,星期三
231,广州,线下,女,>=60,毛衣,1,0,1,1,99,0,-99,2023年3月2日,星期四
231,广州,线下,男,20-24,短裤,1,33,1,1,19,33,14,2023年3月8日,星期三
231,广州,线下,女,20-24,短裤,1,40,1,1,19,40,21,2023年3月8日,星期三
231,广州,线下,女,20-24,T恤,2,118,2,2,49,59,20,2023年3月11日,星期六
231,广州,线下,男,30-34,短裤,1,78,1,2,19,39,40,2023年3月12日,星期日
231,广州,线下,女,45-49,当季新品,2,597,2,3,59,199,420,2023年3月15日,星期三
231,广州,线下,男,30-34,T恤,2,178,2,2,49,89,80,2023年3月17日,星期五
231,广州,线下,女,35-39,牛仔裤,2,39,2,3,69,13,-168,2023年3月18日,星期六
231,广州,线下,女,35-39,配件,1,149,1,1,29,149,120,2023年3月18日,星期六
231,广州,线下,男,>=60,T恤,1,59,1,1,49,59,10,2023年3月25日,星期六
231,广州,线下,女,30-34,袜子,2,138,2,2,9,69,120,2023年3月26日,星期日
231,广州,线下,女,45-49,T恤,1,99,1,1,49,99,50,2023年3月26日,星期日
231,广州,线下,女,30-34,牛仔裤,3,597,3,3,69,199,390,2023年3月29日,星期三
231,广州,线下,女,20-24,T恤,1,55.27,1,1,49,55,6.27,2023年3月30日,星期四
231,广州,线下,女,55-59,T恤,1,99,1,1,49,99,50,2023年4月2日,星期日
231,广州,线下,女,25-29,T恤,1,79,1,1,49,79,30,2023年4月2日,星期日
231,广州,线下,女,50-54,当季新品,1,58,1,1,59,58,-1,2023年4月6日,星期四
231,广州,线下,女,30-34,T恤,4,293,4,4,49,73,97,2023年4月6日,星期四
231,广州,线下,女,35-39,T恤,3,158,3,3,49,53,11,2023年4月9日,星期日
231,广州,线下,女,<20,T恤,1,79,1,1,49,79,30,2023年4月9日,星期日
231,广州,线下,女,35-39,T恤,2,158,2,2,49,79,60,2023年4月9日,星期日
231,广州,线下,女,55-59,短裤,1,33,1,1,19,33,14,2023年4月12日,星期三
231,广州,线下,女,35-39,短裤,1,79,1,1,19,79,60,2023年4月14日,星期五
231,广州,线下,女,>=60,牛仔裤,2,78,2,2,69,39,-60,2023年4月14日,星期五
231,广州,线下,女,20-24,牛仔裤,1,394,1,2,69,197,256,2023年4月15日,星期六
231,广州,线下,女,40-44,T恤,1,78,1,2,49,39,-20,2023年4月15日,星期六
231,广州,线下,男,40-44,袜子,1,0,1,1,9,0,-9,2023年4月15日,星期六
231,广州,线下,女,45-49,配件,1,158,1,2,29,79,100,2023年4月16日,星期日
231,广州,线下,女,30-34,牛仔裤,2,38,2,2,69,19,-100,2023年4月16日,星期日
231,广州,线下,女,30-34,当季新品,1,158,1,2,59,79,40,2023年4月16日,星期日
231,广州,线下,女,40-44,裙子,1,149,1,1,59,149,90,2023年4月17日,星期一
231,广州,线下,女,40-44,T恤,1,59,1,1,49,59,10,2023年4月19日,星期三
231,广州,线下,男,25-29,T恤,2,198,2,2,49,99,100,2023年4月19日,星期三
231,广州,线下,男,20-24,牛仔裤,1,149,1,1,69,149,80,2023年4月19日,星期三
231,广州,线下,女,30-34,T恤,1,59,1,1,49,59,10,2023年4月19日,星期三
231,广州,线下,男,20-24,T恤,1,79,1,1,49,79,30,2023年4月19日,星期三
231,广州,线下,男,30-34,运动,1,39,1,1,49,39,-10,2023年4月19日,星期三
231,广州,线下,女,25-29,T恤,2,198,2,2,49,99,100,2023年4月21日,星期五
231,广州,线下,男,25-29,T恤,1,99,1,1,49,99,50,2023年4月22日,星期六
231,广州,线下,女,25-29,裙子,1,99,1,1,59,99,40,2023年4月22日,星期六
231,广州,线下,男,40-44,袜子,1,19,1,1,9,19,10,2023年4月22日,星期六
231,广州,线下,女,55-59,T恤,3,137,3,3,49,46,-10,2023年4月26日,星期三
231,广州,线下,女,40-44,牛仔裤,1,59,1,1,69,59,-10,2023年4月26日,星期三
231,广州,线下,女,20-24,T恤,1,99,1,1,49,99,50,2023年4月27日,星期四
231,广州,线下,女,35-39,T恤,2,237,2,3,49,79,90,2023年4月27日,星期四
231,广州,线下,女,25-29,袜子,1,75,1,1,9,75,66,2023年4月29日,星期六
231,广州,线下,男,50-54,T恤,1,95.01,1,1,49,95,46.01,2023年4月29日,星期六
231,广州,线下,女,40-44,袜子,1,0,1,1,9,0,-9,2023年5月3日,星期三
231,广州,线下,女,>=60,T恤,2,198,2,2,49,99,100,2023年5月6日,星期六
231,广州,线下,女,45-49,T恤,1,158,1,2,49,79,60,2023年5月6日,星期六
231,广州,线下,女,25-29,配件,1,79,1,1,29,79,50,2023年5月8日,星期一
231,广州,线下,女,35-39,当季新品,1,0,1,1,59,0,-59,2023年5月10日,星期三
231,广州,线下,女,30-34,短裤,2,99,2,3,19,33,42,2023年5月12日,星期五
231,广州,线下,女,40-44,短裤,1,64,1,2,19,32,26,2023年5月12日,星期五
231,广州,线下,男,>=60,配件,1,199,1,1,29,199,170,2023年5月14日,星期日
231,广州,线下,女,50-54,配件,1,118,1,2,29,59,60,2023年5月17日,星期三
231,广州,线下,女,45-49,短裤,2,73,2,2,19,37,35,2023年5月19日,星期五
231,广州,线下,女,45-49,T恤,1,297,1,3,49,99,150,2023年5月20日,星期六
231,广州,线下,女,30-34,当季新品,1,0,1,1,59,0,-59,2023年5月21日,星期日
231,广州,线下,男,35-39,T恤,1,77,1,1,49,77,28,2023年5月21日,星期日
231,广州,线下,女,20-24,当季新品,1,92,1,2,59,46,-26,2023年5月24日,星期三
231,广州,线下,女,35-39,T恤,4,787,5,6,49,131,493,2023年5月25日,星期四
231,广州,线下,女,55-59,当季新品,1,189,1,1,59,189,130,2023年5月25日,星期四
231,广州,线下,女,25-29,T恤,1,99,1,1,49,99,50,2023年5月27日,星期六
231,广州,线下,女,50-54,配件,1,56.71,1,1,29,57,27.71,2023年5月27日,星期六
231,广州,线下,女,35-39,牛仔裤,1,79,1,1,69,79,10,2023年5月30日,星期二
231,广州,线下,女,40-44,T恤,1,99,1,1,49,99,50,2023年6月1日,星期四
231,广州,线下,女,50-54,T恤,1,0,1,1,49,0,-49,2023年6月2日,星期五
231,广州,线下,男,45-49,T恤,1,99,1,1,49,99,50,2023年6月7日,星期三
231,广州,线下,女,45-49,T恤,4,196,4,4,49,49,0,2023年6月8日,星期四
231,广州,线下,女,35-39,当季新品,1,54,1,1,59,54,-5,2023年6月10日,星期六
231,广州,线下,女,35-39,T恤,1,79,1,1,49,79,30,2023年6月11日,星期日
231,广州,线下,女,45-49,运动,2,105,2,3,49,35,-42,2023年6月11日,星期日
231,广州,线下,男,25-29,T恤,1,99,1,1,49,99,50,2023年6月11日,星期日
231,广州,线下,女,>=60,裙子,1,99,1,1,59,99,40,2023年6月11日,星期日
231,广州,线下,男,35-39,T恤,2,78,2,2,49,39,-20,2023年6月14日,星期三
231,广州,线下,女,30-34,T恤,1,60.47,1,1,49,60,11.47,2023年6月14日,星期三
231,广州,线下,女,30-34,袜子,1,19,1,1,9,19,10,2023年6月14日,星期三
231,广州,线下,女,40-44,T恤,1,77,1,1,49,77,28,2023年6月14日,星期三
231,广州,线下,女,30-34,短裤,1,33,1,1,19,33,14,2023年6月18日,星期日
231,广州,线下,女,30-34,T恤,1,99,1,1,49,99,50,2023年6月18日,星期日
231,广州,线下,男,40-44,T恤,1,149,1,1,49,149,100,2023年6月18日,星期日
231,广州,线下,女,40-44,袜子,2,138,2,2,9,69,120,2023年6月21日,星期三
231,广州,线下,女,20-24,T恤,2,198,2,2,49,99,100,2023年6月21日,星期三
231,广州,线下,女,20-24,T恤,1,69.25,1,1,49,69,20.25,2023年6月21日,星期三
231,广州,线下,女,35-39,毛衣,1,149,1,1,99,149,50,2023年6月22日,星期四
231,广州,线下,男,30-34,T恤,2,156,2,2,49,78,58,2023年6月24日,星期六
231,广州,线下,男,30-34,T恤,2,148.41,2,2,49,74,50.41,2023年6月24日,星期六
231,广州,线下,男,>=60,当季新品,1,38,1,2,59,19,-80,2023年6月28日,星期三
231,广州,线下,男,25-29,T恤,1,59,1,1,49,59,10,2023年6月29日,星期四
231,广州,线下,女,40-44,T恤,2,76,2,2,49,38,-22,2023年6月30日,星期五
231,广州,线下,男,35-39,T恤,1,99,1,1,49,99,50,2023年7月2日,星期日
231,广州,线下,女,25-29,袜子,1,20,1,1,9,20,11,2023年7月7日,星期五
231,广州,线下,女,20-24,运动,1,99,1,1,49,99,50,2023年7月8日,星期六
231,广州,线下,女,55-59,牛仔裤,2,247,2,3,69,82,40,2023年7月9日,星期日
231,广州,线下,男,25-29,T恤,3,277,3,3,49,92,130,2023年7月11日,星期二
231,广州,线下,男,25-29,袜子,1,27,1,1,9,27,18,2023年7月12日,星期三
231,广州,线下,女,40-44,牛仔裤,2,157,2,3,69,52,-50,2023年7月14日,星期五
231,广州,线下,女,30-34,牛仔裤,1,59,1,1,69,59,-10,2023年7月15日,星期六
231,广州,线下,女,20-24,T恤,2,198,2,2,49,99,100,2023年7月16日,星期日
231,广州,线下,男,40-44,当季新品,1,0,1,1,59,0,-59,2023年7月17日,星期一
231,广州,线下,男,45-49,运动,1,19,1,1,49,19,-30,2023年7月25日,星期二
231,广州,线下,女,30-34,当季新品,2,130,2,2,59,65,12,2023年7月26日,星期三
231,广州,线下,男,35-39,T恤,1,39,1,1,49,39,-10,2023年7月28日,星期五
231,广州,线下,男,25-29,运动,1,78,1,2,49,39,-20,2023年7月30日,星期日
231,广州,线下,女,55-59,T恤,1,59,1,1,49,59,10,2023年7月30日,星期日
231,广州,线下,女,35-39,袜子,2,155,2,2,9,78,137,2023年7月31日,星期一
231,广州,线下,女,25-29,裙子,4,257,4,4,59,64,21,2023年8月7日,星期一
231,广州,线下,女,25-29,运动,2,60.32,2,2,49,30,-37.68,2023年8月7日,星期一
231,广州,线下,男,50-54,毛衣,1,199,1,1,99,199,100,2023年8月7日,星期一
231,广州,线下,男,30-34,配件,1,99,1,1,29,99,70,2023年8月11日,星期五
231,广州,线下,女,35-39,短裤,1,64,1,2,19,32,26,2023年8月12日,星期六
231,广州,线下,女,40-44,裙子,1,199,1,1,59,199,140,2023年8月14日,星期一
231,广州,线下,女,35-39,T恤,2,158,2,2,49,79,60,2023年8月18日,星期五
231,广州,线下,男,<20,T恤,1,99,1,1,49,99,50,2023年8月18日,星期五
231,广州,线下,女,45-49,T恤,1,99,1,1,49,99,50,2023年8月20日,星期日
231,广州,线下,女,30-34,牛仔裤,1,79,1,1,69,79,10,2023年8月26日,星期六
231,广州,线下,女,20-24,T恤,1,79,1,1,49,79,30,2023年8月26日,星期六
231,广州,线下,女,40-44,T恤,1,79,1,1,49,79,30,2023年8月28日,星期一
231,广州,线下,女,25-29,配件,1,99,1,1,29,99,70,2023年8月28日,星期一
231,广州,线下,女,30-34,当季新品,1,55,1,1,59,55,-4,2023年8月30日,星期三
231,广州,线下,女,50-54,袜子,1,39,1,1,9,39,30,2023年9月1日,星期五
231,广州,线下,女,35-39,T恤,1,59,1,1,49,59,10,2023年9月2日,星期六
231,广州,线下,女,50-54,T恤,1,94.66,1,1,49,95,45.66,2023年9月2日,星期六
231,广州,线下,男,40-44,T恤,1,99,1,1,49,99,50,2023年9月4日,星期一
231,广州,线下,女,35-39,T恤,2,178,2,2,49,89,80,2023年9月4日,星期一
231,广州,线下,女,35-39,当季新品,5,877,5,5,59,175,582,2023年9月5日,星期二
231,广州,线下,女,30-34,T恤,1,79,1,1,49,79,30,2023年9月8日,星期五
231,广州,线下,女,20-24,当季新品,1,0,1,1,59,0,-59,2023年9月10日,星期日
231,广州,线下,女,35-39,当季新品,1,111,1,2,59,56,-7,2023年9月11日,星期一
231,广州,线下,女,20-24,运动,2,117,2,3,49,39,-30,2023年9月15日,星期五
231,广州,线下,女,30-34,配件,1,129,1,1,29,129,100,2023年9月15日,星期五
231,广州,线下,男,>=60,牛仔裤,1,19,1,1,69,19,-50,2023年9月16日,星期六
231,广州,线下,女,35-39,T恤,1,0,1,1,49,0,-49,2023年9月16日,星期六
231,广州,线下,女,35-39,T恤,1,79,1,1,49,79,30,2023年9月18日,星期一
231,广州,线下,男,25-29,袜子,1,26,1,1,9,26,17,2023年9月20日,星期三
231,广州,线下,女,45-49,袜子,1,20,1,1,9,20,11,2023年9月22日,星期五
231,广州,线下,女,45-49,T恤,1,39,1,1,49,39,-10,2023年9月24日,星期日
231,广州,线下,女,35-39,T恤,2,59,2,2,49,30,-39,2023年9月26日,星期二
231,广州,线下,女,55-59,袜子,1,39,1,1,9,39,30,2023年9月26日,星期二
231,广州,线下,女,35-39,牛仔裤,2,114,2,2,69,57,-24,2023年9月30日,星期六
231,广州,线下,女,40-44,裙子,2,156,2,2,59,78,38,2023年9月30日,星期六
231,广州,线下,女,40-44,袜子,1,79,1,1,9,79,70,2023年10月3日,星期二
231,广州,线下,女,40-44,T恤,1,0,1,1,49,0,-49,2023年10月6日,星期五
231,广州,线下,男,35-39,当季新品,1,47,1,1,59,47,-12,2023年10月7日,星期六
231,广州,线下,男,40-44,配件,2,237,2,3,29,79,150,2023年10月8日,星期日
231,广州,线下,女,40-44,毛衣,2,448,2,2,99,224,250,2023年10月9日,星期一
231,广州,线下,女,>=60,当季新品,2,199,2,2,59,100,81,2023年10月9日,星期一
231,广州,线下,女,45-49,运动,1,154,2,2,49,77,56,2023年10月10日,星期二
231,广州,线下,女,30-34,T恤,2,158,2,2,49,79,60,2023年10月15日,星期日
231,广州,线下,女,25-29,袜子,1,0,1,1,9,0,-9,2023年10月15日,星期日
231,广州,线下,男,40-44,短裤,1,33,1,1,19,33,14,2023年10月15日,星期日
231,广州,线下,男,45-49,运动,1,39,1,1,49,39,-10,2023年10月22日,星期日
231,广州,线下,女,35-39,T恤,1,99,1,1,49,99,50,2023年10月23日,星期一
231,广州,线下,男,45-49,当季新品,1,149,1,1,59,149,90,2023年10月24日,星期二
231,广州,线下,女,55-59,毛衣,2,298,2,2,99,149,100,2023年10月24日,星期二
231,广州,线下,男,50-54,T恤,1,0,1,1,49,0,-49,2023年10月27日,星期五
231,广州,线下,女,20-24,T恤,1,0,1,1,49,0,-49,2023年10月30日,星期一
231,广州,线下,男,35-39,T恤,1,99,1,1,49,99,50,2023年10月31日,星期二
231,广州,线下,男,30-34,袜子,1,39,1,1,9,39,30,2023年10月31日,星期二
231,广州,线下,女,30-34,T恤,3,217,3,3,49,72,70,2023年11月3日,星期五
231,广州,线下,男,>=60,牛仔裤,1,0,1,1,69,0,-69,2023年11月5日,星期日
231,广州,线下,女,20-24,毛衣,1,195,1,1,99,195,96,2023年11月5日,星期日
231,广州,线下,女,25-29,当季新品,1,79,1,1,59,79,20,2023年11月6日,星期一
231,广州,线下,男,45-49,毛衣,1,199,1,1,99,199,100,2023年11月10日,星期五
231,广州,线下,男,35-39,T恤,1,79,1,1,49,79,30,2023年11月12日,星期日
231,广州,线下,女,25-29,短裤,1,0,1,1,19,0,-19,2023年11月12日,星期日
231,广州,线下,女,40-44,当季新品,4,252,4,4,59,63,16,2023年11月13日,星期一
231,广州,线下,男,45-49,当季新品,1,79,1,1,59,79,20,2023年11月14日,星期二
231,广州,线下,男,35-39,毛衣,1,199,1,1,99,199,100,2023年11月18日,星期六
231,广州,线下,女,20-24,T恤,1,0,1,1,49,0,-49,2023年11月19日,星期日
231,广州,线下,女,>=60,裙子,1,199,1,1,59,199,140,2023年11月21日,星期二
231,广州,线下,女,>=60,牛仔裤,1,193,1,1,69,193,124,2023年11月24日,星期五
231,广州,线下,女,45-49,袜子,1,39,1,1,9,39,30,2023年11月25日,星期六
231,广州,线下,女,40-44,T恤,2,97.67,2,2,49,49,-0.33,2023年11月27日,星期一
231,广州,线下,女,30-34,T恤,1,59,1,1,49,59,10,2023年11月28日,星期二
231,广州,线下,女,20-24,T恤,5,474,5,6,49,79,180,2023年12月4日,星期一
231,广州,线下,女,30-34,裙子,1,79,1,1,59,79,20,2023年12月5日,星期二
231,广州,线下,女,50-54,当季新品,1,139,1,1,59,139,80,2023年12月5日,星期二
231,广州,线下,男,20-24,T恤,1,69,1,1,49,69,20,2023年12月8日,星期五
231,广州,线下,男,55-59,袜子,1,49,1,2,9,25,31,2023年12月10日,星期日
231,广州,线下,男,25-29,当季新品,1,59,1,1,59,59,0,2023年12月11日,星期一
231,广州,线下,女,45-49,T恤,1,97,1,1,49,97,48,2023年12月11日,星期一
231,广州,线下,男,55-59,袜子,1,49,2,2,9,25,31,2023年12月12日,星期二
231,广州,线下,女,35-39,T恤,1,96.91,1,1,49,97,47.91,2023年12月12日,星期二
231,广州,线下,女,35-39,裙子,1,59,1,1,59,59,0,2023年12月13日,星期三
231,广州,线下,男,30-34,短裤,1,40,1,1,19,40,21,2023年12月15日,星期五
231,广州,线下,男,20-24,短裤,1,40,1,1,19,40,21,2023年12月15日,星期五
231,广州,线下,女,35-39,短裤,1,39,1,1,19,39,20,2023年12月20日,星期三
231,广州,线下,女,20-24,T恤,2,158,2,2,49,79,60,2023年12月24日,星期日
231,广州,线下,男,30-34,当季新品,1,0,1,1,59,0,-59,2023年12月24日,星期日
231,广州,线下,女,40-44,T恤,1,79,1,1,49,79,30,2023年12月25日,星期一
231,广州,线下,女,25-29,袜子,1,79,1,3,9,26,52,2023年12月25日,星期一
231,广州,线下,女,45-49,T恤,1,79,1,1,49,79,30,2023年12月26日,星期二
231,广州,线下,女,50-54,袜子,2,37,2,2,9,19,19,2023年12月26日,星期二
